class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Arriving_Point,historicalrole,role,False,True,False,3,0
Bank,kind,kind,True,False,False,0,10
Depositing_Place,historicalrole,role,False,True,False,4,0
Deposition_Bank,role,role,True,False,False,0,2
Eroded_Bank,historicalrole,role,False,True,False,2,0
Erosion_Patient,historicalrole,role,False,True,False,3,0
Frictionality_Pressed_Outer_Bank,role,role,False,False,True,2,1
Inner_Bank,subkind,subkind,False,False,True,1,5
Inner_Bank_with_Deposited_Sediment,role,role,False,False,True,3,1
Obstacle,historicalrole,role,False,True,False,3,0
Obstacle_Inner_Bank,role,role,False,False,True,2,2
Outer_Bank,subkind,subkind,False,False,True,1,3
