execution_number,input_class_name,input_class_stereotype
1,ImproperSupposition,subkind
2,MaterialSupposition,subkind
3,MaterialSuppositionForSyncatogramaticTerm,subkind
4,MentalPersonalSupposition,subkind
5,PersonalSupposition,subkind
6,ProperSuppositon,subkind
7,SimpleSupposition,subkind
8,Supposition,kind
9,SuppositionInConventionalLanguage,subkind
