class_name,class_original_classification,classification_final_list
Brokerage,subkind,can
Buyer,role,is
Hired_Brokerage,role,is
Organization,kind,is
Person,kind,is
Public_Traded_Company,role,can
Seller,role,can
StockHolder,rolemixin,can
Stock_Exchange,subkind,can
Stock_Keeper,role,can
StockholderOrganization,role,is
Stockholder_Person,role,is
