class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Payment,relator,kind,False,True,False,1,0
Production,relator,kind,False,True,False,1,0
Purchase,relator,kind,False,True,False,1,0
Receipt,relator,kind,False,True,False,1,0
Sale,relator,kind,False,True,False,1,0
ValueActivity,category,category,True,False,False,0,5
