class_name,class_original_classification,classification_final_list
Co-Op_Program,subkind,can
Full_Time,subkind,can
Hybrid,subkind,can
In_Presence,subkind,can
Online,subkind,can
Part_Time,subkind,is
Study_Program,kind,is
