execution_number,input_class_name,input_class_stereotype
1,Arriving_Point,role
2,Bank,kind
3,Depositing_Place,role
5,Eroded_Bank,role
6,Erosion_Patient,role
7,Frictionality_Pressed_Outer_Bank,role
8,Inner_Bank,subkind
9,Inner_Bank_with_Deposited_Sediment,role
10,Obstacle,role
11,Obstacle_Inner_Bank,role
12,Outer_Bank,subkind
