class_name,class_original_classification,classification_final_list
Adult,phase,is
Child,phase,is
Costumer,role,not
Driver,role,not
International_Tourist,role,not
National_Tourist,role,not
Passenger,role,is
Person,kind,is
Tourist,role,not
