execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,9.99998883344233e-06,0.00010819999442901462,8.999995770864189e-06,8.500006515532732e-06,7.20999960321933e-05,1.200000406242907e-05,7.079998613335192e-05,9.100011084228754e-06,0.0002598999999463558,1.2500007869675756e-05,6.000002031214535e-06,4.4000043999403715e-06,0.00023999999393709004,0.00021689999266527593,6.299989763647318e-06,0.0010456999734742567
2,9.300012607127428e-06,9.000010322779417e-06,9.399984264746308e-06,7.579999510198832e-05,8.800008799880743e-06,7.51999905332923e-05,8.800008799880743e-06,9.400013368576765e-06,8.599978173151612e-06,1.239999255631119e-05,8.59999272506684e-06,0.0007983999967109412,4.999994416721165e-06,4.5000051613897085e-06,1.2699994840659201e-05,0.001055899978382513
3,1.0099989594891667e-05,7.550000736955553e-05,9.2999980552122e-06,8.200004231184721e-06,7.20999960321933e-05,9.500014130026102e-06,9.089999366551638e-05,8.90000956133008e-06,8.800008799880743e-06,1.160001556854695e-05,5.599998985417187e-06,1.309999788645655e-05,0.00037539999175351113,0.0002187999925808981,6.199989002197981e-06,0.0009240000072168186
4,9.700001101009548e-06,7.740000728517771e-05,9.300012607127428e-06,8.200004231184721e-06,7.109998841769993e-05,9.599985787644982e-06,7.09999876562506e-05,9.2999980552122e-06,0.00030479999259114265,1.2600008631125093e-05,5.900001269765198e-06,2.3200002033263445e-05,0.0002508000034140423,0.00020670000230893493,6.400005077011883e-06,0.0010760000004665926
5,0.00424330000532791,9.629999112803489e-05,8.889999298844486e-05,7.329999061767012e-05,7.150000601541251e-05,0.002929399997810833,9.600014891475439e-06,0.0001514999894425273,9.100011084228754e-06,1.4699995517730713e-05,5.399997462518513e-06,0.0007517000049119815,4.999994416721165e-06,4.6000059228390455e-06,5.49999822396785e-06,0.008459799995762296
6,0.004001099994638935,0.005726600007619709,0.004763099990668707,7.449999975506216e-05,0.023603999987244606,0.0027608999953372404,1.0400006431154907e-05,0.0001807000080589205,9.399998816661537e-06,1.4399993233382702e-05,6.099988240748644e-06,0.0008378000056836754,0.0013109999999869615,0.001324099997873418,6.89999433234334e-06,0.044630999967921525
7,9.90001717582345e-06,0.00011319998884573579,8.899995009414852e-06,8.400005754083395e-06,7.620001269970089e-05,9.2999980552122e-06,7.249999907799065e-05,9.099996532313526e-06,8.600007276982069e-06,1.1500000255182385e-05,5.699999746866524e-06,4.599991370923817e-06,0.0003277000068919733,0.00023530000180471689,9.000010322779417e-06,0.0009099000308196992
8,0.00413000000116881,7.529999129474163e-05,8.89999937498942e-05,8.020001405384392e-05,7.100001676008105e-05,0.0028024000203004107,9.800016414374113e-06,0.00014800000644754618,9.200011845678091e-06,1.2299991794861853e-05,5.599998985417187e-06,0.0007552000024588779,4.999994416721165e-06,4.4000043999403715e-06,5.399997462518513e-06,0.008202800061553717
9,1.0200004908256233e-05,0.002608799986774102,1.0400006431154907e-05,8.800008799880743e-06,0.012183599988929927,1.069999416358769e-05,0.015057000011438504,1.0099989594891667e-05,0.00025560001085978,1.309999788645655e-05,5.599998985417187e-06,4.299989086575806e-06,0.0010780000011436641,0.0007734999962849542,0.00028369999199640006,0.03231339997728355
10,9.499985026195645e-06,7.229999755509198e-05,8.800008799880743e-06,8.100003469735384e-06,6.729998858645558e-05,8.899995009414852e-06,6.70000008540228e-05,8.800008799880743e-06,8.100003469735384e-06,1.1199997970834374e-05,5.299996701069176e-06,4.1000021155923605e-06,0.0002902999985963106,0.00020519999088719487,6.099988240748644e-06,0.0007809999660821632
