class_name,class_original_classification,classification_final_list
Capability,rolemixin,not
Causal_Likelihood,kind,not
Disposition,category,not
Intention,category,is
Likelihood,category,not
Mental_Aspect,category,can
Mode,category,can
Quality,category,not
Risk,subkind,can
Threat_Capability,rolemixin,not
Triggering_Likelihood,kind,not
Trope,category,can
Value,kind,not
Vulnerability,rolemixin,not
