percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
40,5,0.004858699976466596,0.012820900068618357,0.009753299877047539,7.639999967068434e-05,0.049228299991227686,0.017745399964042008,1.1999974958598614e-05,2.200016751885414e-06,1.0999967344105244e-05,1.880002673715353e-05,7.00005330145359e-06,0.00139849993865937,0.004113300004974008,0.0031201000092551112,7.4999406933784485e-06,0.10317339980974793
