taxonomy_name,dataset_name,num_classes
barcelos2013normative-acts_tx001.ttl,barcelos2013normative-acts,10
barcelos2013normative-acts_tx002.ttl,barcelos2013normative-acts,2
barcelos2013normative-acts_tx003.ttl,barcelos2013normative-acts,5
barcelos2013normative-acts_tx004.ttl,barcelos2013normative-acts,3
barcelos2013normative-acts_tx005.ttl,barcelos2013normative-acts,5
barcelos2013normative-acts_tx006.ttl,barcelos2013normative-acts,2
barcelos2013normative-acts_tx007.ttl,barcelos2013normative-acts,4
barcelos2013normative-acts_tx008.ttl,barcelos2013normative-acts,4
