taxonomy_name,dataset_name,num_classes
guizzardi2005ontological_tx001.ttl,guizzardi2005ontological,18
guizzardi2005ontological_tx002.ttl,guizzardi2005ontological,6
guizzardi2005ontological_tx003.ttl,guizzardi2005ontological,5
guizzardi2005ontological_tx004.ttl,guizzardi2005ontological,2
guizzardi2005ontological_tx005.ttl,guizzardi2005ontological,4
