class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Person_as_Lessor,role,role,False,True,False,4,0,10
Company_as_Lessor,role,role,False,True,False,4,0,10
Person_as_Tenant,role,role,False,True,False,2,0,10
Company,kind,kind,True,False,False,0,3,10
Rented_Realty,role,role,False,True,False,1,0,1
Land_Lord_(Lessor),rolemixin,rolemixin,True,False,False,0,2,10
Realty,kind,kind,True,False,False,0,1,1
Company_as_Owner,role,role,False,False,True,2,1,10
Person,kind,kind,True,False,False,0,3,10
Tenant_(Lessee),rolemixin,rolemixin,True,False,False,0,2,10
Owner,rolemixin,rolemixin,True,False,False,0,4,10
Company_as_Tenant,role,role,False,True,False,2,0,10
Person_as_Owner,role,role,False,False,True,2,1,10
