execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,47,0,1,97.91666666666666,0.0,2.083333333333333,672,658,14,672,658,14,97.91666666666666,2.083333333333333,97.91666666666666,2.083333333333333,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,44,3,1,91.66666666666666,6.25,2.083333333333333,672,658,14,672,622,50,97.91666666666666,2.083333333333333,92.55952380952381,7.440476190476191,-3,3,0,-6.25,6.25,0.0,-36,36,-5.357142857142847,5.357142857142858,4
3,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,42,5,1,87.5,10.416666666666668,2.083333333333333,672,658,14,672,629,43,97.91666666666666,2.083333333333333,93.60119047619048,6.398809523809524,-5,5,0,-10.416666666666657,10.416666666666668,0.0,-29,29,-4.315476190476176,4.315476190476191,3
4,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,37,10,1,77.08333333333334,20.833333333333336,2.083333333333333,672,658,14,672,586,86,97.91666666666666,2.083333333333333,87.20238095238095,12.797619047619047,-10,10,0,-20.833333333333314,20.833333333333336,0.0,-72,72,-10.714285714285708,10.714285714285715,1
5,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,45,2,1,93.75,4.166666666666666,2.083333333333333,672,658,14,672,648,24,97.91666666666666,2.083333333333333,96.42857142857143,3.571428571428571,-2,2,0,-4.166666666666657,4.166666666666666,0.0,-10,10,-1.4880952380952266,1.4880952380952381,1
6,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,47,0,1,97.91666666666666,0.0,2.083333333333333,672,658,14,672,658,14,97.91666666666666,2.083333333333333,97.91666666666666,2.083333333333333,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
7,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,46,1,1,95.83333333333334,2.083333333333333,2.083333333333333,672,658,14,672,646,26,97.91666666666666,2.083333333333333,96.13095238095238,3.869047619047619,-1,1,0,-2.0833333333333144,2.083333333333333,0.0,-12,12,-1.7857142857142776,1.785714285714286,2
8,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,46,1,1,95.83333333333334,2.083333333333333,2.083333333333333,672,658,14,672,646,26,97.91666666666666,2.083333333333333,96.13095238095238,3.869047619047619,-1,1,0,-2.0833333333333144,2.083333333333333,0.0,-12,12,-1.7857142857142776,1.785714285714286,2
9,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,42,5,1,87.5,10.416666666666668,2.083333333333333,672,658,14,672,621,51,97.91666666666666,2.083333333333333,92.41071428571429,7.5892857142857135,-5,5,0,-10.416666666666657,10.416666666666668,0.0,-37,37,-5.505952380952365,5.5059523809523805,1
10,48,47,0,1,97.91666666666666,0.0,2.083333333333333,48,47,0,1,97.91666666666666,0.0,2.083333333333333,672,658,14,672,658,14,97.91666666666666,2.083333333333333,97.91666666666666,2.083333333333333,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
