percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
10,4,7.319997530430555e-05,1.1199968867003918e-05,8.999835699796677e-06,6.600050255656242e-06,0.0002527000615373254,6.600050255656242e-06,4.899920895695686e-06,8.999952115118504e-06,9.500072337687016e-06,9.600073099136353e-06,7.700000423938036e-05,7.700000423938036e-05,0.0001770000671967864,1.300009898841381e-05,9.900075383484364e-06,0.0007462002104148269
