taxonomy_name,dataset_name,num_classes
amaral2019rot_tx001.ttl,amaral2019rot,3
amaral2019rot_tx002.ttl,amaral2019rot,26
amaral2019rot_tx003.ttl,amaral2019rot,5
amaral2019rot_tx004.ttl,amaral2019rot,3
