execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,0.012404700042679906,7.740000728517771e-05,0.00010379997547715902,0.0025345999747514725,7.709988858550787e-05,0.008175400085747242,1.209997572004795e-05,1.800013706088066e-06,1.0399962775409222e-05,2.2600055672228336e-05,7.6000578701496124e-06,0.005095000029541552,6.299931555986404e-06,5.300040356814861e-06,7.79994297772646e-06,0.028541899984702468
2,0.008606499992311,7.950002327561378e-05,9.620015043765306e-05,0.0009271999588236213,7.90000194683671e-05,0.00575170002412051,1.1499971151351929e-05,1.700012944638729e-06,1.0899966582655907e-05,1.9900151528418064e-05,7.3999399319291115e-06,0.0035386000527068973,9.100069291889668e-06,8.800067007541656e-06,7.899943739175797e-06,0.019155900343321264
3,8.169992361217737e-05,0.02371600002516061,0.008996299933642149,1.7300015315413475e-05,0.10986940003931522,7.809989620000124e-05,1.0800082236528397e-05,1.800013706088066e-06,1.1299969628453255e-05,2.2200169041752815e-05,7.100054062902927e-06,5.399924702942371e-06,0.004211500054225326,0.0035699999425560236,8.899951353669167e-06,0.15060779999475926
4,0.004119599820114672,8.060003165155649e-05,0.00011430005542933941,9.430001955479383e-05,0.00011319993063807487,0.0029111000476405025,1.1099851690232754e-05,1.700012944638729e-06,1.0400079190731049e-05,1.889991108328104e-05,7.1999384090304375e-06,0.001854000031016767,6.09993003308773e-06,5.400041118264198e-06,7.79994297772646e-06,0.009355699643492699
5,0.004738299991004169,9.679992217570543e-05,0.00010199996177107096,7.399998139590025e-05,7.619999814778566e-05,0.0035178998950868845,1.1299969628453255e-05,1.800013706088066e-06,1.0299962013959885e-05,2.0000035874545574e-05,6.8999361246824265e-06,0.0018657000036910176,5.700043402612209e-06,5.199923180043697e-06,7.6000578701496124e-06,0.010539699695073068
6,0.004330999916419387,7.569999434053898e-05,9.650003630667925e-05,7.430010009557009e-05,7.269985508173704e-05,0.0028097000904381275,1.100008375942707e-05,1.600012183189392e-06,1.0399846360087395e-05,1.900014467537403e-05,6.7999353632330894e-06,0.001892999978736043,6.100046448409557e-06,5.199923180043697e-06,1.209997572004795e-05,0.009425099939107895
7,0.00490409997291863,8.009991142898798e-05,9.979994501918554e-05,7.250008638948202e-05,9.34000127017498e-05,0.003014700021594763,1.0999967344105244e-05,1.700012944638729e-06,1.0199961252510548e-05,1.9700033590197563e-05,7.100054062902927e-06,0.001779699930921197,5.800044164061546e-06,5.199923180043697e-06,7.70005863159895e-06,0.010112699936144054
8,0.0040213000029325485,7.79998954385519e-05,9.700004011392593e-05,7.559999357908964e-05,7.449998520314693e-05,0.002750299987383187,1.1299969628453255e-05,1.800013706088066e-06,1.0600080713629723e-05,1.9399914890527725e-05,7.1999384090304375e-06,0.001685100025497377,6.09993003308773e-06,5.400041118264198e-06,8.09994526207447e-06,0.008851699763908982
9,0.004035399993881583,7.790012750774622e-05,9.580003097653389e-05,7.429998368024826e-05,7.38000962883234e-05,0.0027474999660626054,1.1199968867003918e-05,1.700012944638729e-06,1.070008147507906e-05,1.950003206729889e-05,7.500057108700275e-06,0.001764400047250092,5.999929271638393e-06,5.200039595365524e-06,7.899943739175797e-06,0.008938800310716033
10,0.004054700024425983,7.839989848434925e-05,9.61000332608819e-05,7.539999205619097e-05,7.489998824894428e-05,0.0028015999123454094,1.1200085282325745e-05,1.600012183189392e-06,1.0999967344105244e-05,1.9400031305849552e-05,7.3999399319291115e-06,0.001694599981419742,6.00004568696022e-06,5.400041118264198e-06,7.999944500625134e-06,0.00894569989759475
