execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,16,15,0,1,93.75,0.0,6.25,16,14,1,1,87.5,6.25,6.25,224,210,14,224,198,26,93.75,6.25,88.39285714285714,11.607142857142858,-1,1,0,-6.25,6.25,0.0,-12,12,-5.357142857142861,5.357142857142858,2
2,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,16,15,0,1,93.75,0.0,6.25,16,13,2,1,81.25,12.5,6.25,224,210,14,224,198,26,93.75,6.25,88.39285714285714,11.607142857142858,-2,2,0,-12.5,12.5,0.0,-12,12,-5.357142857142861,5.357142857142858,2
7,16,15,0,1,93.75,0.0,6.25,16,13,2,1,81.25,12.5,6.25,224,210,14,224,200,24,93.75,6.25,89.28571428571429,10.714285714285714,-2,2,0,-12.5,12.5,0.0,-10,10,-4.464285714285708,4.4642857142857135,1
8,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
12,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
13,16,15,0,1,93.75,0.0,6.25,16,0,15,1,0.0,93.75,6.25,224,210,14,224,105,119,93.75,6.25,46.875,53.125,-15,15,0,-93.75,93.75,0.0,-105,105,-46.875,46.875,0
14,16,15,0,1,93.75,0.0,6.25,16,14,1,1,87.5,6.25,6.25,224,210,14,224,205,19,93.75,6.25,91.51785714285714,8.482142857142858,-1,1,0,-6.25,6.25,0.0,-5,5,-2.232142857142861,2.2321428571428577,1
15,16,15,0,1,93.75,0.0,6.25,16,14,1,1,87.5,6.25,6.25,224,210,14,224,205,19,93.75,6.25,91.51785714285714,8.482142857142858,-1,1,0,-6.25,6.25,0.0,-5,5,-2.232142857142861,2.2321428571428577,1
16,16,15,0,1,93.75,0.0,6.25,16,14,1,1,87.5,6.25,6.25,224,210,14,224,205,19,93.75,6.25,91.51785714285714,8.482142857142858,-1,1,0,-6.25,6.25,0.0,-5,5,-2.232142857142861,2.2321428571428577,1
