execution_number,input_class_name,input_class_stereotype
1,Empenho,kind
2,Execucão_Despesa,kind
3,Execucão_sem_Contrato,kind
4,Exeucão_com_Contrato,kind
5,Liquidacão,kind
6,Pagamento,kind
