execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,8.110003545880318e-05,0.002777199959382415,0.0028935999725945294,9.399955160915852e-06,0.012678699917159975,8.259998867288232e-05,9.300012607127428e-06,9.800016414374113e-06,9.500014130026102e-06,1.1100026313215494e-05,5.400041118264198e-06,4.500034265220165e-06,0.0004523000097833574,0.00041149999015033245,9.500014130026102e-06,0.019445499987341464
2,9.290000889450312e-05,0.002695299976039678,0.0028874999843537807,1.7900019884109497e-05,0.009209300042130053,8.889997843652964e-05,0.0001585999852977693,1.889991108328104e-05,1.839996548369527e-05,2.019992098212242e-05,1.0399962775409222e-05,8.999952115118504e-06,0.010749599954579026,0.0004965999396517873,1.0899966582655907e-05,0.02648439956828952
3,9.079999290406704e-05,0.0025454999995417893,0.002921299950685352,1.8200022168457508e-05,0.00889829994412139,8.720008190721273e-05,0.00014889991143718362,1.8799968529492617e-05,1.750001683831215e-05,2.0299979951232672e-05,1.0600022505968809e-05,8.500064723193645e-06,0.010181399993598461,0.0005049000028520823,1.1399970389902592e-05,0.0254835999221541
4,8.679996244609356e-05,0.002728499937802553,0.002866900060325861,1.7900019884109497e-05,0.008715800067875534,8.959992555901408e-05,0.000145500001963228,1.8600025214254856e-05,1.7400074284523726e-05,2.0200037397444248e-05,1.0299962013959885e-05,8.700008038431406e-06,0.010567600023932755,0.0005049999454058707,1.090002479031682e-05,0.02580970007693395
