execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,10,9,0,1,90.0,0.0,10.0,10,0,9,1,0.0,90.0,10.0,140,126,14,140,63,77,90.0,10.0,45.0,55.00000000000001,-9,9,0,-90.0,90.0,0.0,-63,63,-45.0,45.00000000000001,0
2,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,116,24,90.0,10.0,82.85714285714286,17.142857142857142,-2,2,0,-20.0,20.0,0.0,-10,10,-7.142857142857139,7.142857142857142,1
3,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,116,24,90.0,10.0,82.85714285714286,17.142857142857142,-2,2,0,-20.0,20.0,0.0,-10,10,-7.142857142857139,7.142857142857142,1
4,10,9,0,1,90.0,0.0,10.0,10,6,3,1,60.0,30.0,10.0,140,126,14,140,111,29,90.0,10.0,79.28571428571428,20.714285714285715,-3,3,0,-30.0,30.0,0.0,-15,15,-10.714285714285722,10.714285714285715,1
5,10,9,0,1,90.0,0.0,10.0,10,1,8,1,10.0,80.0,10.0,140,126,14,140,72,68,90.0,10.0,51.42857142857142,48.57142857142857,-8,8,0,-80.0,80.0,0.0,-54,54,-38.57142857142858,38.57142857142857,8
6,10,9,0,1,90.0,0.0,10.0,10,4,5,1,40.0,50.0,10.0,140,126,14,140,95,45,90.0,10.0,67.85714285714286,32.142857142857146,-5,5,0,-50.0,50.0,0.0,-31,31,-22.14285714285714,22.142857142857146,4
7,10,9,0,1,90.0,0.0,10.0,10,6,3,1,60.0,30.0,10.0,140,126,14,140,111,29,90.0,10.0,79.28571428571428,20.714285714285715,-3,3,0,-30.0,30.0,0.0,-15,15,-10.714285714285722,10.714285714285715,1
8,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,116,24,90.0,10.0,82.85714285714286,17.142857142857142,-2,2,0,-20.0,20.0,0.0,-10,10,-7.142857142857139,7.142857142857142,1
9,10,9,0,1,90.0,0.0,10.0,10,6,3,1,60.0,30.0,10.0,140,126,14,140,111,29,90.0,10.0,79.28571428571428,20.714285714285715,-3,3,0,-30.0,30.0,0.0,-15,15,-10.714285714285722,10.714285714285715,1
10,10,9,0,1,90.0,0.0,10.0,10,8,1,1,80.0,10.0,10.0,140,126,14,140,121,19,90.0,10.0,86.42857142857143,13.571428571428571,-1,1,0,-10.0,10.0,0.0,-5,5,-3.5714285714285694,3.571428571428571,1
