class_name,class_original_classification,classification_final_list
Agente,category,is
Agente_Humano,kind,can
Agente_Sint�tico,kind,can
Estudante,role,can
Mediado,role,is
Mediador,role,is
Pesquisador,role,is
Professor,role,is
