class_name,class_original_classification,classification_final_list
Feminine_Patient,role,is
Profile-Defining_Relatum,rolemixin,can
Sperm._Contam._Defining_Feminine_Patient,role,is
Sperm._Contam._Defining_Relatum,rolemixin,can
Sperm._Contam._Defining_Spermatozoa,role,can
Spermatozoon_in_Urine,role,can
Urinary_Relatum,rolemixin,can
