execution_number,input_class_name,input_class_stereotype
1,Artifact,category
2,Composite_Artifact,category
3,Data_Definitions,subkind
4,Data_Model,subkind
5,Design_Document,subkind
6,Design_Evaluation_Document,subkind
7,Document,kind
8,Information_Item,kind
9,Interface_Specification,subkind
10,Model,kind
11,Requirements_Document,subkind
12,Simple_Artifact,category
13,Software_Architecture,subkind
14,Software_Item,kind
15,Software_Product,kind
16,User_Interface_Specification,subkind
