execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.0599964298307896e-05,0.001694299979135394,1.1200085282325745e-05,9.499955922365189e-06,0.00772339990362525,0.002182300086133182,1.0500079952180386e-05,1.600012183189392e-06,9.799841791391373e-06,1.4900113455951214e-05,6.200047209858894e-06,5.00003807246685e-06,0.0006351999472826719,0.0004393000854179263,7.300055585801601e-06,0.012761100195348263
2,1.009996049106121e-05,7.589999586343765e-05,9.900075383484364e-06,9.299954399466515e-06,7.260008715093136e-05,9.999959729611874e-06,7.239996921271086e-05,1.600012183189392e-06,9.300070814788342e-06,1.389987301081419e-05,6.09993003308773e-06,4.600035026669502e-06,0.0002642999170348048,0.00016789999790489674,6.700051017105579e-06,0.0007345998892560601
3,1.1100084520876408e-05,7.930002175271511e-05,1.0400079190731049e-05,9.699957445263863e-06,7.790012750774622e-05,1.0299962013959885e-05,7.590011227875948e-05,1.800013706088066e-06,9.799841791391373e-06,1.4800112694501877e-05,6.400048732757568e-06,4.899920895695686e-06,0.0002845999551936984,0.00017669994849711657,7.00005330145359e-06,0.0007806002395227551
4,1.089985016733408e-05,0.0017044000560417771,1.1399970389902592e-05,1.00000761449337e-05,0.007913700072094798,0.0022323000011965632,1.0999850928783417e-05,1.600012183189392e-06,1.00000761449337e-05,1.5099998563528061e-05,6.199930794537067e-06,5.200039595365524e-06,0.0006556001026183367,0.00045460008550435305,7.2999391704797745e-06,0.013049300061538815
5,1.0100076906383038e-05,7.679988630115986e-05,9.900075383484364e-06,8.899951353669167e-06,7.409998215734959e-05,1.0199961252510548e-05,7.259997073560953e-05,2.00001522898674e-06,9.699841029942036e-06,1.400010660290718e-05,6.400048732757568e-06,4.799920134246349e-06,0.0002576999831944704,0.00016980001237243414,7.200054824352264e-06,0.0007341998862102628
6,1.0599964298307896e-05,7.670000195503235e-05,9.600073099136353e-06,9.09995287656784e-06,7.920002099126577e-05,9.999959729611874e-06,7.289997301995754e-05,1.600012183189392e-06,9.200070053339005e-06,1.379998866468668e-05,6.299931555986404e-06,4.600035026669502e-06,0.0002639999147504568,0.00016769999638199806,6.7999353632330894e-06,0.0007420998299494386
7,1.0299962013959885e-05,7.54001084715128e-05,9.899958968162537e-06,8.999952115118504e-06,8.040003012865782e-05,1.0099844075739384e-05,9.540002793073654e-05,1.700012944638729e-06,1.2699980288743973e-05,1.7300015315413475e-05,6.500049494206905e-06,4.800036549568176e-06,0.00025759998243302107,0.0001914000604301691,7.00005330145359e-06,0.0007895000744611025
8,1.0900082997977734e-05,0.003156099934130907,1.2199976481497288e-05,1.7800135537981987e-05,0.015451799961738288,0.002210599952377379,1.0699965059757233e-05,1.9000144675374031e-06,1.009996049106121e-05,1.5099998563528061e-05,6.299931555986404e-06,4.900037311017513e-06,0.0010989999864250422,0.0007686999160796404,7.400056347250938e-06,0.022783499909564853
9,1.0100076906383038e-05,8.060003165155649e-05,9.899958968162537e-06,8.999952115118504e-06,7.320009171962738e-05,1.009996049106121e-05,7.579999510198832e-05,1.600012183189392e-06,9.600073099136353e-06,1.4199875295162201e-05,6.300047971308231e-06,4.900037311017513e-06,0.00026160001289099455,0.00017120002303272486,6.8999361246824265e-06,0.000745000084862113
10,1.0200077667832375e-05,7.71998893469572e-05,1.0200077667832375e-05,9.100069291889668e-06,7.379997987300158e-05,1.0100076906383038e-05,7.319997530430555e-05,1.600012183189392e-06,9.199953638017178e-06,1.400010660290718e-05,6.299931555986404e-06,4.500034265220165e-06,0.00025569996796548367,0.00016990001313388348,9.899958968162537e-06,0.0007349001243710518
11,1.0299962013959885e-05,7.619999814778566e-05,9.999959729611874e-06,1.2400094419717789e-05,7.329997606575489e-05,1.009996049106121e-05,7.180008105933666e-05,1.500011421740055e-06,9.300070814788342e-06,1.6399892047047615e-05,6.199930794537067e-06,4.400033503770828e-06,0.00025219994131475687,0.00016980001237243414,7.00005330145359e-06,0.0007308999774977565
12,8.239992894232273e-05,0.012848900048993528,0.0035080999368801713,1.3699987903237343e-05,0.052470500115305185,7.869990076869726e-05,9.699957445263863e-06,1.700012944638729e-06,9.899958968162537e-06,1.3899989426136017e-05,6.00004568696022e-06,4.900037311017513e-06,0.002196500077843666,0.0018715999322012067,1.3399985618889332e-05,0.07312989991623908
13,1.0200077667832375e-05,7.619999814778566e-05,9.900075383484364e-06,8.999835699796677e-06,7.260008715093136e-05,1.0100076906383038e-05,7.25998543202877e-05,1.5998957678675652e-06,9.800074622035027e-06,1.3899989426136017e-05,6.00004568696022e-06,4.700035788118839e-06,0.00025109993293881416,0.00017150002531707287,6.7999353632330894e-06,0.000725999940186739
14,1.0199961252510548e-05,0.0009451999794691801,1.0800082236528397e-05,9.499955922365189e-06,0.003957300097681582,0.0021516999695450068,1.0199961252510548e-05,1.6998965293169022e-06,1.00000761449337e-05,1.5399884432554245e-05,5.999929271638393e-06,4.900037311017513e-06,0.00041480001527816057,0.0002759000053629279,7.200054824352264e-06,0.007830799906514585
