execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,0,5,1,0.0,83.33333333333334,16.666666666666664,84,70,14,84,35,49,83.33333333333334,16.666666666666664,41.66666666666667,58.333333333333336,-5,5,0,-83.33333333333334,83.33333333333334,0.0,-35,35,-41.66666666666667,41.66666666666667,0
2,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,4,1,1,66.66666666666666,16.666666666666664,16.666666666666664,84,70,14,84,65,19,83.33333333333334,16.666666666666664,77.38095238095238,22.61904761904762,-1,1,0,-16.666666666666686,16.666666666666664,0.0,-5,5,-5.952380952380963,5.952380952380956,1
3,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,1,4,1,16.666666666666664,66.66666666666666,16.666666666666664,84,70,14,84,38,46,83.33333333333334,16.666666666666664,45.23809523809524,54.761904761904766,-4,4,0,-66.66666666666669,66.66666666666666,0.0,-32,32,-38.0952380952381,38.0952380952381,2
4,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,2,3,1,33.33333333333333,50.0,16.666666666666664,84,70,14,84,55,29,83.33333333333334,16.666666666666664,65.47619047619048,34.523809523809526,-3,3,0,-50.000000000000014,50.0,0.0,-15,15,-17.85714285714286,17.85714285714286,1
5,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,2,3,1,33.33333333333333,50.0,16.666666666666664,84,70,14,84,55,29,83.33333333333334,16.666666666666664,65.47619047619048,34.523809523809526,-3,3,0,-50.000000000000014,50.0,0.0,-15,15,-17.85714285714286,17.85714285714286,1
6,6,5,0,1,83.33333333333334,0.0,16.666666666666664,6,1,4,1,16.666666666666664,66.66666666666666,16.666666666666664,84,70,14,84,40,44,83.33333333333334,16.666666666666664,47.61904761904761,52.38095238095239,-4,4,0,-66.66666666666669,66.66666666666666,0.0,-30,30,-35.71428571428573,35.71428571428572,1
