taxonomy_name,dataset_name,num_classes
kritz2020ontobg_tx001.ttl,kritz2020ontobg,11
kritz2020ontobg_tx002.ttl,kritz2020ontobg,12
kritz2020ontobg_tx003.ttl,kritz2020ontobg,6
kritz2020ontobg_tx004.ttl,kritz2020ontobg,9
kritz2020ontobg_tx005.ttl,kritz2020ontobg,58
kritz2020ontobg_tx006.ttl,kritz2020ontobg,18
kritz2020ontobg_tx007.ttl,kritz2020ontobg,8
kritz2020ontobg_tx008.ttl,kritz2020ontobg,15
kritz2020ontobg_tx009.ttl,kritz2020ontobg,15
kritz2020ontobg_tx010.ttl,kritz2020ontobg,8
