class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Acquire_information,kind,kind,False,True,False,3,0
Action_based,category,category,True,False,False,0,10
Blocking,kind,kind,False,True,False,2,0
Combo,kind,kind,False,True,False,2,0
Diversion,kind,kind,False,True,False,2,0
Game_state_change,kind,kind,False,True,False,2,0
Indirect_effect,kind,kind,False,False,True,2,1
Intention_of_use,category,category,False,False,True,1,8
Reduce_options,kind,kind,False,True,False,2,0
Resource_extinction,kind,kind,False,True,False,2,0
Sacrifice,kind,kind,False,True,False,1,0
