class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Acting,kind,kind,False,True,False,3,0
Action,kind,kind,False,False,True,1,36
Action_Draft,kind,kind,False,True,False,3,0
Action_Programming,kind,kind,False,True,False,2,0
Algorithm,kind,kind,True,False,False,0,53
Area_Control,kind,kind,False,True,False,6,0
Area_Enclosure,kind,kind,False,True,False,6,0
Area_Movement,kind,kind,False,False,True,4,1
Assymetry,kind,kind,False,False,True,3,1
Auction,kind,kind,False,True,False,2,0
Betting,kind,kind,False,True,False,3,0
Card_Draft,kind,kind,False,True,False,3,0
Chit-pull,kind,kind,False,True,False,2,0
Co-operative_Play,kind,kind,False,True,False,3,0
Colection,kind,kind,False,False,True,2,2
Commodity_Speculation,kind,kind,False,False,True,2,1
Deck,kind,kind,False,True,False,3,0
Dice_Rolling,kind,kind,False,True,False,3,0
Draft,kind,kind,False,False,True,2,2
Expression,kind,kind,False,False,True,2,4
Gamble,kind,kind,False,False,True,2,2
Game_Balance,kind,kind,False,False,True,2,3
Goal,kind,kind,False,False,True,5,3
Grid_Movement,kind,kind,False,True,False,5,0
Impulse,kind,kind,False,True,False,3,0
Line_Drawing,kind,kind,False,False,True,2,1
Memory,kind,kind,False,True,False,6,0
Movement,kind,kind,False,False,True,2,3
Network_Building,kind,kind,False,True,False,3,0
Partnership,kind,kind,False,True,False,3,0
Pattern_Building,kind,kind,False,True,False,2,0
Pattern_Recognition,kind,kind,True,False,False,0,4
Phase,kind,kind,False,False,True,2,3
Pick-up_and_Delivery,kind,kind,True,False,False,0,4
Player_Elimination,kind,kind,True,False,False,0,4
Point-toPointMovement,kind,kind,False,False,True,3,2
Pool_Building,kind,kind,False,True,False,3,0
Press_Your_Luck,kind,kind,False,True,False,2,0
Random_Draw,kind,kind,False,False,True,2,2
Resource_Management,kind,kind,True,False,False,0,4
Rock-Paper-Scizors,kind,kind,False,True,False,3,0
Role_Playing,kind,kind,False,True,False,3,0
Ruleset,kind,kind,False,False,True,1,11
Secret_Unit_Depoyment,kind,kind,False,True,False,2,0
Set_Colection,kind,kind,False,True,False,3,0
Simultaneous_Action_Selection,kind,kind,False,True,False,2,0
Singing,kind,kind,False,True,False,3,0
Stock_Holding,kind,kind,False,True,False,3,0
Storytelling,kind,kind,False,True,False,3,0
Take_That,kind,kind,False,True,False,2,0
Teams,kind,kind,False,False,True,2,2
Tile_Placement,kind,kind,False,True,False,2,0
Time-Track,kind,kind,False,True,False,3,0
Trading,kind,kind,False,True,False,2,0
Trick-Taking,kind,kind,False,True,False,3,0
Variable_Phase_Order,kind,kind,False,True,False,3,0
Variable_Player_Powers,kind,kind,False,True,False,4,0
Voting,kind,kind,False,True,False,2,0
