execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,22,4,1,81.48148148148148,14.814814814814813,3.7037037037037033,378,364,14,378,328,50,96.29629629629629,3.7037037037037033,86.77248677248677,13.227513227513226,-4,4,0,-14.81481481481481,14.814814814814813,0.0,-36,36,-9.523809523809518,9.523809523809522,4
2,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,19,7,1,70.37037037037037,25.925925925925924,3.7037037037037033,378,364,14,378,301,77,96.29629629629629,3.7037037037037033,79.62962962962963,20.37037037037037,-7,7,0,-25.925925925925924,25.925925925925924,0.0,-63,63,-16.666666666666657,16.666666666666668,7
3,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,20,6,1,74.07407407407408,22.22222222222222,3.7037037037037033,378,364,14,378,334,44,96.29629629629629,3.7037037037037033,88.35978835978835,11.64021164021164,-6,6,0,-22.222222222222214,22.22222222222222,0.0,-30,30,-7.936507936507937,7.936507936507936,1
4,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,378,364,14,378,364,14,96.29629629629629,3.7037037037037033,96.29629629629629,3.7037037037037033,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,22,4,1,81.48148148148148,14.814814814814813,3.7037037037037033,378,364,14,378,328,50,96.29629629629629,3.7037037037037033,86.77248677248677,13.227513227513226,-4,4,0,-14.81481481481481,14.814814814814813,0.0,-36,36,-9.523809523809518,9.523809523809522,5
6,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,22,4,1,81.48148148148148,14.814814814814813,3.7037037037037033,378,364,14,378,328,50,96.29629629629629,3.7037037037037033,86.77248677248677,13.227513227513226,-4,4,0,-14.81481481481481,14.814814814814813,0.0,-36,36,-9.523809523809518,9.523809523809522,4
7,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,378,364,14,378,364,14,96.29629629629629,3.7037037037037033,96.29629629629629,3.7037037037037033,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,11,14,2,40.74074074074074,51.85185185185185,7.4074074074074066,378,364,14,378,282,96,96.29629629629629,3.7037037037037033,74.60317460317461,25.396825396825395,-15,14,1,-55.55555555555555,51.85185185185185,3.7037037037037033,-82,82,-21.693121693121682,21.693121693121693,1
9,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,378,364,14,378,364,14,96.29629629629629,3.7037037037037033,96.29629629629629,3.7037037037037033,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,27,26,0,1,96.29629629629629,0.0,3.7037037037037033,27,11,14,2,40.74074074074074,51.85185185185185,7.4074074074074066,378,364,14,378,282,96,96.29629629629629,3.7037037037037033,74.60317460317461,25.396825396825395,-15,14,1,-55.55555555555555,51.85185185185185,3.7037037037037033,-82,82,-21.693121693121682,21.693121693121693,1
