class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Economic_Agent,rolemixin,rolemixin,False,False,True,1,2,3
Economic_Event,event,other,True,False,False,0,2,2
Receiver,rolemixin,rolemixin,False,True,False,2,0,3
Sell_Event,subkind,subkind,False,True,False,1,0,2
Cash_Event,subkind,subkind,False,True,False,1,0,2
Provider,rolemixin,rolemixin,False,True,False,2,0,3
Agent,category,category,True,False,False,0,3,3
