execution_number,input_class_name,input_class_stereotype
1,Client,rolemixin
2,Employee,role
3,Librarian,role
4,Library,subkind
5,Man,subkind
6,Organization,kind
7,Person,kind
8,Publisher,subkind
9,Registered_Organization,role
10,Registered_Person,role
11,Translator,role
12,Woman,subkind
13,Writer,role
