class_name,class_original_classification,classification_final_list
Artifact,category,can
BusinessRule,subkind,can
Class,subkind,can
ClassTestCase,role,can
EntityType,kind,can
FunctionalRequirement,subkind,is
Module,kind,can
NonFunctionalRequirement,subkind,can
Requirement,kind,can
RequirementTestCase,role,can
TestCase,kind,can
UseCase,kind,can
UseTestCase,role,can
