class_name,class_original_classification,classification_final_list
Agent,category,can
Attacker,rolemixin,can
Risk_Assessor,rolemixin,not
Risk_Subject,rolemixin,is
Threat_Object,rolemixin,is
Value_Subject,rolemixin,not
