class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Alelle,collective,kind,True,False,False,0,2,2
Allelic_Reference,role,role,False,True,False,1,0,2
Allelic_Variant,role,role,False,True,False,1,0,2
DeletedNucleotide,role,role,False,True,False,1,0,2
Inserted_Nucleotide,role,role,False,True,False,1,0,2
Nucleotide,kind,kind,True,False,False,0,2,2
