class_name,class_original_classification,classification_final_list
Air_Temperature,kind,is
Atmospheric_Pressure,subkind,is
Cloudiness,subkind,can
Meteorological_Parameters,kind,not
Precipitation,subkind,is
Relative_Humidity,subkind,can
Sea_Surface,kind,is
Surface_Wind,subkind,is
Temperature,subkind,not
