execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,2.6000081561505795e-05,2.6600086130201817e-05,2.6899971999228e-05,6.6999346017837524e-06,8.300063200294971e-06,6.200047209858894e-06,0.004482400021515787,0.03454370016697794,0.010411099880002439,0.025165800005197525,1.9300030544400215e-05,2.4399952962994576e-05,4.900037311017513e-06,3.570003900676966e-05,2.0699924789369106e-05,0.07480870024301112
2,1.0499963536858559e-05,1.400010660290718e-05,1.00000761449337e-05,6.3999323174357414e-06,5.400041118264198e-06,6.400048732757568e-06,0.0017961000557988882,0.004423300153575838,0.00020380003843456507,0.0029784999787807465,9.299954399466515e-06,1.0399962775409222e-05,4.699919372797012e-06,1.4499877579510212e-05,1.0200077667832375e-05,0.00950350018683821
3,1.2199976481497288e-05,1.0400079190731049e-05,1.3699987903237343e-05,6.200047209858894e-06,6.100046448409557e-06,6.500049494206905e-06,0.005588500062003732,0.029094800003804266,0.000699999975040555,0.015357400057837367,9.499955922365189e-06,1.0599964298307896e-05,4.899920895695686e-06,1.640012487769127e-05,9.999959729611874e-06,0.05084720021113753
4,1.0900082997977734e-05,1.0600080713629723e-05,1.00000761449337e-05,6.200047209858894e-06,5.400041118264198e-06,6.200047209858894e-06,0.0017408999847248197,0.004369099857285619,0.00017779995687305927,0.002909800037741661,9.100069291889668e-06,1.0399962775409222e-05,4.800036549568176e-06,1.4099874533712864e-05,9.900075383484364e-06,0.009295200230553746
5,1.0399962775409222e-05,1.0600080713629723e-05,1.0200077667832375e-05,6.09993003308773e-06,5.200039595365524e-06,6.09993003308773e-06,0.0017450000159442425,0.004219399997964501,0.0001696001272648573,0.002814000006765127,8.899951353669167e-06,9.699957445263863e-06,4.500034265220165e-06,1.3399985618889332e-05,1.2200092896819115e-05,0.009045300190337002
6,1.0299962013959885e-05,1.0299962013959885e-05,9.999843314290047e-06,6.09993003308773e-06,5.500041879713535e-06,6.00004568696022e-06,0.0025499999755993485,0.009358000010251999,0.0031123000662773848,0.006664900109171867,8.899951353669167e-06,1.0399846360087395e-05,4.899920895695686e-06,1.3900105841457844e-05,9.800074622035027e-06,0.021781299845315516
7,1.0200077667832375e-05,1.009996049106121e-05,9.899958968162537e-06,5.899928510189056e-06,5.600042641162872e-06,5.800044164061546e-06,0.005248400033451617,0.029514099936932325,0.0006155000301077962,0.014591700048185885,1.079996582120657e-05,1.0200077667832375e-05,4.799920134246349e-06,1.3599987141788006e-05,1.309998333454132e-05,0.05006969999521971
8,1.6799895092844963e-05,1.550000160932541e-05,1.6300124116241932e-05,6.3999323174357414e-06,5.500041879713535e-06,5.900044925510883e-06,0.003380300011485815,0.01913779985625297,0.006378900026902556,0.013388999970629811,1.4099990949034691e-05,1.5600118786096573e-05,4.599918611347675e-06,2.169981598854065e-05,1.489988062530756e-05,0.04242329963017255
9,8.999952115118504e-06,9.699841029942036e-06,9.199953638017178e-06,5.800044164061546e-06,5.200039595365524e-06,5.900044925510883e-06,0.0008753999136388302,7.870013359934092e-05,9.499955922365189e-06,7.429998368024826e-05,9.200070053339005e-06,8.900067768990993e-06,4.699919372797012e-06,1.2600095942616463e-05,9.399955160915852e-06,0.0011274999706074595
10,1.0699965059757233e-05,1.0200077667832375e-05,1.019984483718872e-05,6.200047209858894e-06,5.300040356814861e-06,6.200047209858894e-06,0.001698700012639165,0.0042508000042289495,0.0001729999203234911,0.002839399967342615,8.999952115118504e-06,9.999959729611874e-06,4.900037311017513e-06,1.4899997040629387e-05,1.0100076906383038e-05,0.009059599949978292
11,1.009996049106121e-05,1.00000761449337e-05,9.699957445263863e-06,6.00004568696022e-06,5.200039595365524e-06,6.200047209858894e-06,0.0017080000834539533,0.004249600111506879,0.00017479993402957916,0.002831299905665219,9.09995287656784e-06,1.00000761449337e-05,4.800036549568176e-06,1.3999990187585354e-05,1.0299962013959885e-05,0.009059100179001689
