execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,116,24,90.0,10.0,82.85714285714286,17.142857142857142,-2,2,0,-20.0,20.0,0.0,-10,10,-7.142857142857139,7.142857142857142,1
2,10,9,0,1,90.0,0.0,10.0,10,5,4,1,50.0,40.0,10.0,140,126,14,140,106,34,90.0,10.0,75.71428571428571,24.285714285714285,-4,4,0,-40.0,40.0,0.0,-20,20,-14.285714285714292,14.285714285714285,1
3,10,9,0,1,90.0,0.0,10.0,10,5,4,1,50.0,40.0,10.0,140,126,14,140,106,34,90.0,10.0,75.71428571428571,24.285714285714285,-4,4,0,-40.0,40.0,0.0,-20,20,-14.285714285714292,14.285714285714285,1
4,10,9,0,1,90.0,0.0,10.0,10,4,5,1,40.0,50.0,10.0,140,126,14,140,101,39,90.0,10.0,72.14285714285714,27.857142857142858,-5,5,0,-50.0,50.0,0.0,-25,25,-17.85714285714286,17.857142857142858,1
5,10,9,0,1,90.0,0.0,10.0,10,4,5,1,40.0,50.0,10.0,140,126,14,140,101,39,90.0,10.0,72.14285714285714,27.857142857142858,-5,5,0,-50.0,50.0,0.0,-25,25,-17.85714285714286,17.857142857142858,1
6,10,9,0,1,90.0,0.0,10.0,10,8,1,1,80.0,10.0,10.0,140,126,14,140,117,23,90.0,10.0,83.57142857142857,16.428571428571427,-1,1,0,-10.0,10.0,0.0,-9,9,-6.428571428571431,6.428571428571427,1
7,10,9,0,1,90.0,0.0,10.0,10,6,3,1,60.0,30.0,10.0,140,126,14,140,103,37,90.0,10.0,73.57142857142858,26.42857142857143,-3,3,0,-30.0,30.0,0.0,-23,23,-16.428571428571416,16.42857142857143,1
8,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,116,24,90.0,10.0,82.85714285714286,17.142857142857142,-2,2,0,-20.0,20.0,0.0,-10,10,-7.142857142857139,7.142857142857142,1
9,10,9,0,1,90.0,0.0,10.0,10,5,4,1,50.0,40.0,10.0,140,126,14,140,98,42,90.0,10.0,70.0,30.0,-4,4,0,-40.0,40.0,0.0,-28,28,-20.0,20.0,0
10,10,9,0,1,90.0,0.0,10.0,10,3,6,1,30.0,60.0,10.0,140,126,14,140,84,56,90.0,10.0,60.0,40.0,-6,6,0,-60.0,60.0,0.0,-42,42,-30.0,30.0,0
