execution_number,input_class_name,input_class_stereotype
1,Change_Implementer,role
2,Change_Request_Evaluator,role
3,Change_Requester,role
4,Change_Reviewer,role
5,Configuration_Auditor,role
6,Configuration_Manager,role
7,Stakeholder,rolemixin
