percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
70,10,9.429999045096338e-05,0.043933400011155754,0.0035772000264842063,2.2499996703118086e-05,0.05857979998108931,0.009309699991717935,0.01790080001228489,2.4899985874071717e-05,2.2599982912652194e-05,0.0026308000087738037,1.4899997040629387e-05,1.1399999493733048e-05,0.013332700007595122,0.006640999999945052,1.2100004823878407e-05,0.15610809999634512
