class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Asset,phase,phase,False,True,False,2,0,5
Credit_Commitment,subkind,subkind,False,True,False,1,0,2
Credit_Event,subkind,subkind,False,True,False,1,0,2
Debit_Commitment,subkind,subkind,False,True,False,1,0,2
Debit_Event,subkind,subkind,False,True,False,1,0,2
Derivative_Instrument,collective,kind,True,False,False,0,4,5
Economic_Commitment,kind,kind,True,False,False,0,2,2
Economic_Event,event,other,True,False,False,0,2,2
Economic_Resource,kind,kind,True,False,False,0,4,5
Equity,phase,phase,False,True,False,2,0,5
Liability,phase,phase,False,True,False,2,0,5
Off_Balance,phase,phase,False,True,False,2,0,5
