percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
20,5,0.001683700000285171,0.0034752000065054744,0.006696899974485859,0.0001580999669386074,0.009708000012324192,0.006508499995106831,0.000159399991389364,2.1700019715353847e-05,1.9799990695901215e-05,2.8300026315264404e-05,1.2900010915473104e-05,0.0019137000053888187,0.016834799986099824,0.0010173000046052039,1.3600001693703234e-05,0.04825189999246504
