percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
90,5,8.900000830180943e-05,0.012345900002401322,0.01561990000482183,1.170000177808106e-05,0.018514399998821318,8.280000474769622e-05,0.0009522999898763373,1.8999999156221747e-06,0.0014601000002585351,1.6099991626106203e-05,7.199996616691351e-06,5.699999746866524e-06,0.0024465000024065375,0.002053799995337613,6.000002031214535e-06,0.05361329999868758
