taxonomy_name,dataset_name,num_classes
aguiar2018rdbs-o_tx001.ttl,aguiar2018rdbs-o,26
aguiar2018rdbs-o_tx002.ttl,aguiar2018rdbs-o,3
aguiar2018rdbs-o_tx003.ttl,aguiar2018rdbs-o,3
aguiar2018rdbs-o_tx004.ttl,aguiar2018rdbs-o,3
aguiar2018rdbs-o_tx005.ttl,aguiar2018rdbs-o,3
aguiar2018rdbs-o_tx006.ttl,aguiar2018rdbs-o,3
