execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,9.500421583652496e-06,8.450029417872429e-05,9.700655937194824e-06,5.200039595365524e-06,0.0003212001174688339,5.600042641162872e-06,4.800036549568176e-06,9.599607437849045e-06,2.0996667444705963e-06,8.150003850460052e-05,0.001904099714010954,0.008706200402230024,0.00026030000299215317,1.0799616575241089e-05,0.0020284000784158707,0.013443500734865665
2,7.690023630857468e-05,9.199604392051697e-06,8.999835699796677e-06,5.300156772136688e-06,0.00020579993724822998,5.2996911108493805e-06,4.600267857313156e-06,8.800067007541656e-06,1.900363713502884e-06,9.099487215280533e-06,8.219992741942406e-05,7.950002327561378e-05,0.0001346999779343605,1.0099727660417557e-05,9.09995287656784e-06,0.0006514992564916611
3,7.950002327561378e-05,1.0100193321704865e-05,9.899958968162537e-06,5.700159817934036e-06,0.00023430027067661285,5.600042641162872e-06,4.699919372797012e-06,8.600298315286636e-06,2.0996667444705963e-06,9.499955922365189e-06,8.560018613934517e-05,7.940037176012993e-05,0.0001370999962091446,1.1100433766841888e-05,9.899958968162537e-06,0.0006931014358997345
