execution_number,input_class_name,input_class_stereotype
1,Arab_Country,subkind
2,Foreing_Country,subkind
3,Nile_School,subkind
4,STEM_School,subkind
5,Secondary_Azhar,subkind
6,Secondary_Certificate,kind
7,Secondary_General,subkind
8,Technical,subkind
