execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,9.299837984144688e-06,9.300070814788342e-06,9.200070053339005e-06,5.09992241859436e-06,0.00019869999960064888,5.400041118264198e-06,4.300032742321491e-06,8.400063961744308e-06,1.600012183189392e-06,0.0022894999710842967,7.90000194683671e-05,7.329997606575489e-05,0.00012520002201199532,1.0399846360087395e-05,9.09995287656784e-06,0.002837799838744104
2,9.900075383484364e-06,9.499955922365189e-06,9.299954399466515e-06,5.300040356814861e-06,0.0002055999357253313,5.300040356814861e-06,4.500034265220165e-06,8.500064723193645e-06,1.7998972907662392e-06,0.0024154999991878867,7.840001489967108e-05,7.529999129474163e-05,0.00013149995356798172,1.0800082236528397e-05,9.299954399466515e-06,0.002980499994009733
3,9.299954399466515e-06,9.499839507043362e-06,8.79995059221983e-06,5.200039595365524e-06,0.0001938999630510807,5.300040356814861e-06,4.200031980872154e-06,8.300063200294971e-06,1.600012183189392e-06,0.0023237999994307756,7.650000043213367e-05,7.469998672604561e-05,0.0001319000730291009,1.0399962775409222e-05,8.999952115118504e-06,0.002872399869374931
4,1.179997343569994e-05,7.760000880807638e-05,8.999952115118504e-06,5.00003807246685e-06,0.0004400999750941992,5.300040356814861e-06,4.300032742321491e-06,9.200070053339005e-06,1.700012944638729e-06,7.569999434053898e-05,0.0024435999803245068,0.012003500014543533,0.00035829993430525064,1.0399962775409222e-05,0.002786999917589128,0.018242499907501042
