class_name,class_original_classification,classification_final_list
Agent,category,can
Attacker,rolemixin,is
Risk_Assessor,rolemixin,is
Risk_Subject,rolemixin,is
Threat_Object,rolemixin,is
Value_Subject,rolemixin,can
