execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
2,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
3,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
4,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
5,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
6,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
7,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
8,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
9,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
10,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
11,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
12,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
13,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,12,1,1,85.71428571428571,7.142857142857142,7.142857142857142,196,182,14,196,177,19,92.85714285714286,7.142857142857142,90.3061224489796,9.693877551020408,-1,1,0,-7.142857142857153,7.142857142857142,0.0,-5,5,-2.551020408163268,2.551020408163266,1
14,14,13,0,1,92.85714285714286,0.0,7.142857142857142,14,0,13,1,0.0,92.85714285714286,7.142857142857142,196,182,14,196,91,105,92.85714285714286,7.142857142857142,46.42857142857143,53.57142857142857,-13,13,0,-92.85714285714286,92.85714285714286,0.0,-91,91,-46.42857142857143,46.42857142857143,0
