execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,47,1,1,95.91836734693877,2.0408163265306123,2.0408163265306123,686,672,14,686,663,23,97.95918367346938,2.0408163265306123,96.6472303206997,3.3527696793002915,-1,1,0,-2.040816326530617,2.0408163265306123,0.0,-9,9,-1.3119533527696774,1.3119533527696792,2
2,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,660,26,97.95918367346938,2.0408163265306123,96.20991253644316,3.7900874635568513,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-12,12,-1.749271137026227,1.749271137026239,3
3,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,654,32,97.95918367346938,2.0408163265306123,95.33527696793003,4.664723032069971,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-18,18,-2.623906705539355,2.623906705539359,2
4,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,660,26,97.95918367346938,2.0408163265306123,96.20991253644316,3.7900874635568513,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-12,12,-1.749271137026227,1.749271137026239,3
5,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,686,672,14,686,672,14,97.95918367346938,2.0408163265306123,97.95918367346938,2.0408163265306123,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,654,32,97.95918367346938,2.0408163265306123,95.33527696793003,4.664723032069971,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-18,18,-2.623906705539355,2.623906705539359,4
7,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,44,4,1,89.79591836734694,8.16326530612245,2.0408163265306123,686,672,14,686,652,34,97.95918367346938,2.0408163265306123,95.04373177842565,4.956268221574344,-4,4,0,-8.16326530612244,8.16326530612245,0.0,-20,20,-2.9154518950437307,2.915451895043732,1
8,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,662,24,97.95918367346938,2.0408163265306123,96.50145772594753,3.498542274052478,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-10,10,-1.4577259475218511,1.4577259475218658,1
9,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,660,26,97.95918367346938,2.0408163265306123,96.20991253644316,3.7900874635568513,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-12,12,-1.749271137026227,1.749271137026239,3
10,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,40,8,1,81.63265306122449,16.3265306122449,2.0408163265306123,686,672,14,686,614,72,97.95918367346938,2.0408163265306123,89.50437317784257,10.495626822157435,-8,8,0,-16.326530612244895,16.3265306122449,0.0,-58,58,-8.454810495626816,8.454810495626823,1
