class_name,class_original_classification,classification_final_list
Analyst,role,can
Animal,category,is
Author,role,is
Bat,kind,can
Biological_Organism,category,is
Cell_Line,kind,can
In_Vitro_Host,role,can
Living_Host,rolemixin,can
Person,kind,can
Project_Participant,role,is
Researcher,role,can
Sampled_Animal,rolemixin,can
Virus,kind,is
Virus_Host,rolemixin,can
