percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
80,5,0.027665599947795272,0.002198499976657331,0.0005580000579357147,0.012904899893328547,0.0021194000728428364,0.04154680005740374,0.0009308001026511192,2.300017513334751e-06,0.0002671999391168356,2.729997504502535e-05,9.499955922365189e-06,0.02807050000410527,0.0011288000969216228,0.0007740999571979046,7.5999414548277855e-06,0.11821129999589175
