taxonomy_name,dataset_name,num_classes
khantong2020ontology_tx001.ttl,khantong2020ontology,4
khantong2020ontology_tx002.ttl,khantong2020ontology,14
khantong2020ontology_tx003.ttl,khantong2020ontology,2
