execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,364,350,14,364,350,14,96.15384615384616,3.8461538461538463,96.15384615384616,3.8461538461538463,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,325,39,96.15384615384616,3.8461538461538463,89.28571428571429,10.714285714285714,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-25,25,-6.868131868131869,6.868131868131867,1
3,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,19,6,1,73.07692307692307,23.076923076923077,3.8461538461538463,364,350,14,364,320,44,96.15384615384616,3.8461538461538463,87.91208791208791,12.087912087912088,-6,6,0,-23.076923076923094,23.076923076923077,0.0,-30,30,-8.241758241758248,8.241758241758241,1
4,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,16,9,1,61.53846153846154,34.61538461538461,3.8461538461538463,364,350,14,364,297,67,96.15384615384616,3.8461538461538463,81.5934065934066,18.40659340659341,-9,9,0,-34.61538461538462,34.61538461538461,0.0,-53,53,-14.560439560439562,14.560439560439562,5
5,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,19,6,1,73.07692307692307,23.076923076923077,3.8461538461538463,364,350,14,364,320,44,96.15384615384616,3.8461538461538463,87.91208791208791,12.087912087912088,-6,6,0,-23.076923076923094,23.076923076923077,0.0,-30,30,-8.241758241758248,8.241758241758241,1
6,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,15,10,1,57.692307692307686,38.46153846153847,3.8461538461538463,364,350,14,364,272,92,96.15384615384616,3.8461538461538463,74.72527472527473,25.274725274725274,-10,10,0,-38.461538461538474,38.46153846153847,0.0,-78,78,-21.42857142857143,21.428571428571427,4
7,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,21,4,1,80.76923076923077,15.384615384615385,3.8461538461538463,364,350,14,364,328,36,96.15384615384616,3.8461538461538463,90.10989010989012,9.89010989010989,-4,4,0,-15.384615384615387,15.384615384615385,0.0,-22,22,-6.043956043956044,6.043956043956044,2
8,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,22,3,1,84.61538461538461,11.538461538461538,3.8461538461538463,364,350,14,364,323,41,96.15384615384616,3.8461538461538463,88.73626373626374,11.263736263736265,-3,3,0,-11.538461538461547,11.538461538461538,0.0,-27,27,-7.417582417582423,7.417582417582418,3
9,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,23,2,1,88.46153846153845,7.6923076923076925,3.8461538461538463,364,350,14,364,332,32,96.15384615384616,3.8461538461538463,91.20879120879121,8.791208791208792,-2,2,0,-7.692307692307708,7.6923076923076925,0.0,-18,18,-4.945054945054949,4.945054945054945,3
10,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,23,2,1,88.46153846153845,7.6923076923076925,3.8461538461538463,364,350,14,364,332,32,96.15384615384616,3.8461538461538463,91.20879120879121,8.791208791208792,-2,2,0,-7.692307692307708,7.6923076923076925,0.0,-18,18,-4.945054945054949,4.945054945054945,2
11,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,21,4,1,80.76923076923077,15.384615384615385,3.8461538461538463,364,350,14,364,330,34,96.15384615384616,3.8461538461538463,90.65934065934066,9.340659340659341,-4,4,0,-15.384615384615387,15.384615384615385,0.0,-20,20,-5.494505494505503,5.4945054945054945,1
12,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,325,39,96.15384615384616,3.8461538461538463,89.28571428571429,10.714285714285714,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-25,25,-6.868131868131869,6.868131868131867,1
13,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,315,49,96.15384615384616,3.8461538461538463,86.53846153846155,13.461538461538462,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-35,35,-9.615384615384613,9.615384615384615,3
14,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,325,39,96.15384615384616,3.8461538461538463,89.28571428571429,10.714285714285714,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-25,25,-6.868131868131869,6.868131868131867,1
15,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,22,3,1,84.61538461538461,11.538461538461538,3.8461538461538463,364,350,14,364,323,41,96.15384615384616,3.8461538461538463,88.73626373626374,11.263736263736265,-3,3,0,-11.538461538461547,11.538461538461538,0.0,-27,27,-7.417582417582423,7.417582417582418,3
16,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,19,6,1,73.07692307692307,23.076923076923077,3.8461538461538463,364,350,14,364,320,44,96.15384615384616,3.8461538461538463,87.91208791208791,12.087912087912088,-6,6,0,-23.076923076923094,23.076923076923077,0.0,-30,30,-8.241758241758248,8.241758241758241,1
17,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,21,4,1,80.76923076923077,15.384615384615385,3.8461538461538463,364,350,14,364,330,34,96.15384615384616,3.8461538461538463,90.65934065934066,9.340659340659341,-4,4,0,-15.384615384615387,15.384615384615385,0.0,-20,20,-5.494505494505503,5.4945054945054945,1
18,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,19,6,1,73.07692307692307,23.076923076923077,3.8461538461538463,364,350,14,364,320,44,96.15384615384616,3.8461538461538463,87.91208791208791,12.087912087912088,-6,6,0,-23.076923076923094,23.076923076923077,0.0,-30,30,-8.241758241758248,8.241758241758241,1
19,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,21,4,1,80.76923076923077,15.384615384615385,3.8461538461538463,364,350,14,364,330,34,96.15384615384616,3.8461538461538463,90.65934065934066,9.340659340659341,-4,4,0,-15.384615384615387,15.384615384615385,0.0,-20,20,-5.494505494505503,5.4945054945054945,1
20,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,22,3,1,84.61538461538461,11.538461538461538,3.8461538461538463,364,350,14,364,323,41,96.15384615384616,3.8461538461538463,88.73626373626374,11.263736263736265,-3,3,0,-11.538461538461547,11.538461538461538,0.0,-27,27,-7.417582417582423,7.417582417582418,4
21,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,325,39,96.15384615384616,3.8461538461538463,89.28571428571429,10.714285714285714,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-25,25,-6.868131868131869,6.868131868131867,1
22,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,20,5,1,76.92307692307693,19.230769230769234,3.8461538461538463,364,350,14,364,325,39,96.15384615384616,3.8461538461538463,89.28571428571429,10.714285714285714,-5,5,0,-19.230769230769226,19.230769230769234,0.0,-25,25,-6.868131868131869,6.868131868131867,1
23,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,18,7,1,69.23076923076923,26.923076923076923,3.8461538461538463,364,350,14,364,301,63,96.15384615384616,3.8461538461538463,82.6923076923077,17.307692307692307,-7,7,0,-26.923076923076934,26.923076923076923,0.0,-49,49,-13.461538461538467,13.46153846153846,3
24,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,24,1,1,92.3076923076923,3.8461538461538463,3.8461538461538463,364,350,14,364,341,23,96.15384615384616,3.8461538461538463,93.68131868131869,6.318681318681318,-1,1,0,-3.846153846153854,3.8461538461538463,0.0,-9,9,-2.4725274725274744,2.472527472527472,2
25,26,25,0,1,96.15384615384616,0.0,3.8461538461538463,26,21,4,1,80.76923076923077,15.384615384615385,3.8461538461538463,364,350,14,364,326,38,96.15384615384616,3.8461538461538463,89.56043956043956,10.43956043956044,-4,4,0,-15.384615384615387,15.384615384615385,0.0,-24,24,-6.593406593406598,6.593406593406593,3
