taxonomy_name,dataset_name,num_classes
neves2020nwpontology_tx001.ttl,neves2020nwpontology,9
neves2020nwpontology_tx002.ttl,neves2020nwpontology,2
neves2020nwpontology_tx003.ttl,neves2020nwpontology,6
neves2020nwpontology_tx004.ttl,neves2020nwpontology,2
neves2020nwpontology_tx005.ttl,neves2020nwpontology,3
neves2020nwpontology_tx006.ttl,neves2020nwpontology,3
