execution_number,input_class_name,input_class_stereotype
1,ActiveProfessor,phase
2,CourseCoordinator,role
3,DepartmentChief,role
4,EgressStudent,phase
5,InactiveProfessor,phase
6,Person,kind
7,Professor,role
8,RegularStudent,phase
9,Student,role
10,SuspendedStudent,phase
