class_name,class_original_classification,classification_final_list
ActiveProfessor,phase,can
CourseCoordinator,role,is
DepartmentChief,role,can
EgressStudent,phase,can
InactiveProfessor,phase,is
Person,kind,can
Professor,role,can
RegularStudent,phase,can
Student,role,can
SuspendedStudent,phase,can
