class_name,class_original_classification,classification_final_list
LithologicUnit_qua_sandstone,kind,is
LithologicUnit_qua_shale,kind,can
Lithological_unit,kind,not
Reservoir,role,can
Seal,role,can
Source_Rock,role,can
