execution_number,input_class_name,input_class_stereotype
1,Abstract_Object,role
2,Ancient_Rule,role
3,Crime_Object,rolemixin
4,General_Rule,role
5,Inferior_Rule,role
6,Legal_Object,rolemixin
7,Material_Object,role
8,Object,mixin
9,Physical_Object,kind
10,Recent_Rule,role
11,Social_Object,kind
12,Specific_Rule,role
13,Superior_Rule,role
