class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Upvote,subkind,subkind,False,True,False,1,0,26
Course,kind,kind,False,True,False,4,0,26
Record,relator,kind,True,False,False,0,2,2
Corporate_User,subkind,subkind,False,False,True,2,1,5
Upvotable,category,category,True,False,False,0,11,26
Link,kind,kind,False,True,False,4,0,26
Commentable,category,category,True,False,False,0,11,26
Private_Interaction,subkind,subkind,False,True,False,1,0,26
IP_Visitor,kind,kind,True,False,False,0,2,2
Collection,kind,kind,False,True,False,7,0,26
Search,subkind,subkind,False,True,False,1,0,26
Editable,category,category,True,False,False,0,3,26
Book,kind,kind,False,True,False,4,0,26
Tag,kind,kind,False,True,False,1,0,5
Follow,subkind,subkind,False,True,False,1,0,26
Anonymous_Visitor,subkind,subkind,False,True,False,1,0,2
Learning_Path,kind,kind,False,True,False,7,0,26
Interaction,kind,kind,True,False,False,0,10,26
Creation,subkind,subkind,False,True,False,1,0,26
Education_Record,kind,kind,False,True,False,1,0,2
Organization,category,category,True,False,False,0,2,2
Edit,subkind,subkind,False,True,False,1,0,26
Video,kind,kind,False,True,False,4,0,26
Corporate_Resource,category,category,False,True,False,4,0,26
Podcast,kind,kind,False,True,False,4,0,26
Learning_Manager,subkind,subkind,False,True,False,3,0,5
Public_Resource,category,category,False,True,False,4,0,26
Occupation_Popularity,subkind,subkind,False,True,False,2,0,3
Deletable,category,category,True,False,False,0,3,26
Public_Interaction,subkind,subkind,False,True,False,1,0,26
Skill_Popularity,subkind,subkind,False,True,False,2,0,3
View,subkind,subkind,False,True,False,1,0,26
Labor_Record,kind,kind,False,True,False,1,0,2
Viewable,category,category,True,False,False,0,10,26
Delete,subkind,subkind,False,True,False,1,0,26
Comment,subkind,subkind,False,True,False,6,0,26
School,kind,kind,False,True,False,1,0,2
Popular_Selection,kind,kind,False,False,True,1,2,3
Selection,category,category,True,False,False,0,3,3
Logged_Visitor,subkind,subkind,False,True,False,1,0,2
Subject,kind,kind,False,True,False,1,0,5
User,kind,kind,False,False,True,1,2,5
Creatable,category,category,True,False,False,0,3,26
Followable,category,category,True,False,False,0,5,5
Company,kind,kind,False,True,False,1,0,2
Resource,category,category,False,False,True,3,9,26
