class_name,class_original_classification,classification_final_list
Book,kind,can
Collection,kind,can
Comment,subkind,can
Commentable,category,is
Corporate_Resource,category,is
Course,kind,can
Creatable,category,can
Creation,subkind,can
Deletable,category,is
Delete,subkind,can
Edit,subkind,can
Editable,category,is
Follow,subkind,can
Interaction,kind,can
Learning_Path,kind,is
Link,kind,is
Podcast,kind,is
Private_Interaction,subkind,can
Public_Interaction,subkind,can
Public_Resource,category,is
Resource,category,is
Search,subkind,can
Upvotable,category,is
Upvote,subkind,can
Video,kind,can
View,subkind,can
Viewable,category,is
