class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Able_Agent_Participation,none,other,False,False,True,5,5
Able_Guarantor_Participation,none,other,False,False,True,7,2
Abstract_Particular,none,other,False,False,True,2,2
Action_Contribution,none,other,False,False,True,4,15
Agent_Participation,none,other,False,False,True,3,24
Atomic_Event,none,other,False,True,False,3,0
Comissive_Crime,none,other,False,True,False,12,0
Complex_Event,none,other,False,True,False,3,0
Concrete_Individual,none,other,False,False,True,1,28
Crime,none,other,False,False,True,10,3
Criminal_Act,none,other,False,False,True,8,1
CulpableEvent,none,other,False,False,True,5,4
Delegation,none,other,False,True,False,4,0
Deprive_Liberty,none,other,False,True,False,9,0
Entity,none,other,True,False,False,0,45
Event,none,other,False,False,True,2,27
Event_Universal,none,other,False,False,True,2,1
Extort,none,other,False,True,False,7,0
Felony_Omission,none,other,False,True,False,14,0
Fine,none,other,False,True,False,9,0
Formal_Relation,none,other,False,True,False,3,0
Goal,none,other,False,True,False,4,0
Kind,none,other,False,True,False,4,0
LegalFelonyOmission,none,other,False,False,True,8,1
LegalOmission,none,other,False,False,True,7,1
Legal_Act,none,other,False,False,True,6,14
Legal_Event,none,other,False,False,True,4,22
Material_Relation,none,other,False,False,True,3,1
Moment_Universal,none,other,False,True,False,3,0
Monadic_Universal,none,other,False,False,True,2,4
Murder,none,other,False,True,False,7,0
Participation_Universal,none,other,False,True,False,3,0
Particular,none,other,False,False,True,1,3
Phase,none,other,False,True,False,4,0
Proposition,none,other,False,False,True,3,1
Punish,none,other,False,True,False,7,0
Punishment,none,other,True,False,False,0,3
Punishment_Act,none,other,False,False,True,7,3
Pure_Omissive_Crime,none,other,False,True,False,13,0
Relation,none,other,False,False,True,2,3
Restrict_Right,none,other,False,True,False,9,0
Stole,none,other,False,True,False,7,0
Substantial_Universal,none,other,False,False,True,3,2
TypicalEvent,none,other,False,False,True,5,8
Universal,none,other,False,False,True,1,11
UnlawfulEvent,none,other,False,False,True,5,4
Violation,none,other,False,True,False,7,0
