taxonomy_name,dataset_name,num_classes
moreira2018saref4health_tx001.ttl,moreira2018saref4health,3
moreira2018saref4health_tx002.ttl,moreira2018saref4health,2
moreira2018saref4health_tx003.ttl,moreira2018saref4health,2
moreira2018saref4health_tx004.ttl,moreira2018saref4health,2
moreira2018saref4health_tx005.ttl,moreira2018saref4health,6
moreira2018saref4health_tx006.ttl,moreira2018saref4health,2
