class_name,class_original_classification,classification_final_list
Arab_Country,subkind,can
Foreing_Country,subkind,can
Nile_School,subkind,can
STEM_School,subkind,can
Secondary_Azhar,subkind,is
Secondary_Certificate,kind,can
Secondary_General,subkind,can
Technical,subkind,can
